Yıl,Ay,Şehir,Sınır Kapısı,Sınır Kapısı Tipi,Araç Tipi,Milliyet,Gelen Vatandaş Turist,Gelen Yabancı Turist,Günübirlikçi Vatandaş,Günübirlikçi Yabancı
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Azerbaycan,0,4,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Belçika,0,16,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Beyaz Rusya (Belarus),0,0,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Bosna Hersek,0,3,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Bulgaristan,0,7,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Çin Halk Cumhuriyeti,0,2,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Danimarka,0,0,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Fas,0,16,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Finlandiya,0,0,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Fransa,0,26,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Güney Kıbrıs Rum Kesimi,0,2,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Güney Kore,0,28,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Gürcistan,0,8,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Hollanda,0,126,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Irak,0,42,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,İngiltere (Birleşik Krallık),0,27,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,İran,0,0,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,İrlanda,0,1,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,İspanya,0,0,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,İsrail,0,4,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,İsveç,0,2,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,İsviçre,0,2,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,İtalya,0,4,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Kazakistan,0,3,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Kenya,0,1,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Kırgızistan,0,3,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Kuzey Kıbrıs Türk Cumhuriyeti,0,1148,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Litvanya,0,1,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Lübnan,0,2,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Milliyetsiz (Haymatlos),0,2,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Moğolistan,0,7,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Moldova,0,5,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Norveç,0,0,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Polonya,0,4,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Portekiz,0,0,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Romanya,0,2,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Rusya Fed.,0,7,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Sırbistan,0,1,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Suriye,0,26,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Tacikistan,0,1,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Tunus,0,0,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Türkiye,12852,0,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Türkmenistan,0,2,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Ukrayna,0,0,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Ürdün,0,2,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Yeni Zelanda,0,0,0,0
2010,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Yunanistan,0,8,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Afganistan,0,40,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Almanya,0,10,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Amerika Birleşik Devletleri,0,0,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Avustralya,0,1,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Azerbaycan,0,22,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Belçika,0,0,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Brunei,0,1,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Bulgaristan,0,64,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Çek Cumhuriyeti (Çekya),0,3,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Estonya,0,0,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Finlandiya,0,4,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Fransa,0,2,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Güney Afrika Cumhuriyeti,0,0,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Güney Kore,0,4,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Gürcistan,0,6,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Hollanda,0,1,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Irak,0,3,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,İngiltere (Birleşik Krallık),0,0,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,İran,0,48674,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,İspanya,0,0,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,İsveç,0,8,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,İtalya,0,6,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Japonya,0,9,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Kazakistan,0,5,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Kırgızistan,0,11,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Kuzey Makedonya Cumhuriyeti,0,1,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Lübnan,0,1,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Malezya,0,2,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Moğolistan,0,1,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Nijerya,0,0,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Özbekistan,0,21,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Polonya,0,0,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Portekiz,0,0,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Romanya,0,28,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Rusya Fed.,0,2,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Sırbistan,0,2,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Suriye,0,75,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Tacikistan,0,12,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Tayvan,0,1,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Tunus,0,4,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Türkiye,17942,0,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Türkmenistan,0,15,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Ukrayna,0,0,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Yemen,0,0,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Yeni Zelanda,0,2,0,0
2010,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Yunanistan,0,0,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Afganistan,0,59,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Almanya,0,5521,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Amerika Birleşik Devletleri,0,974,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Angola,0,21,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Arjantin,0,10,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Arnavutluk,0,4,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Avustralya,0,52,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Avusturya,0,918,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Azerbaycan,0,689,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Belçika,0,345,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Beyaz Rusya (Belarus),0,2,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Birleşmiş Milletler,0,14,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Bosna Hersek,0,3,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Brezilya,0,37,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Bulgaristan,0,132,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Cezayir,0,2,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Çek Cumhuriyeti (Çekya),0,39,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Çin Halk Cumhuriyeti,0,46,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Danimarka,0,53,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Endonezya,0,4,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Ermenistan,0,0,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Estonya,0,3,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Fas,0,9,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Filipinler,0,1,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Filistin,0,22,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Finlandiya,0,53,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Fransa,0,651,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Gabon,0,1,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Gine,0,1,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Güney Afrika Cumhuriyeti,0,5,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Güney Kıbrıs Rum Kesimi,0,12,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Güney Kore,0,77,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Gürcistan,0,8,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Hırvatistan,0,8,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Hindistan,0,19,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Hollanda,0,1313,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Irak,0,35,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,İngiltere (Birleşik Krallık),0,248,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,İran,0,1341,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,İrlanda,0,7,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,İspanya,0,112,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,İsrail,0,14,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,İsveç,0,114,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,İsviçre,0,83,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,İtalya,0,270,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,İzlanda,0,24,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Japonya,0,344,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Kanada,0,101,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Karadağ,0,2,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Kazakistan,0,21,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Kırgızistan,0,5,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Kolombiya,0,0,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Kosova,0,1,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Kuzey Kıbrıs Türk Cumhuriyeti,0,1871,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Kuzey Makedonya Cumhuriyeti,0,2,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Letonya,0,2,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Libya,0,113,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Litvanya,0,6,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Lübnan,0,53,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Lüksemburg,0,7,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Macaristan,0,17,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Malezya,0,1,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Malta,0,1,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Meksika,0,3,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Milliyetsiz (Haymatlos),0,9,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Moğolistan,0,5,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Moldova,0,8,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Moritanya,0,16,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Nijerya,0,8,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Norveç,0,63,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Özbekistan,0,3,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Pakistan,0,10,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Peru,0,1,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Polonya,0,99,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Portekiz,0,34,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Romanya,0,17,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Rusya Fed.,0,56,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Senegal,0,0,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Sırbistan,0,11,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Sierra Leone,0,2,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Singapur,0,1,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Slovakya,0,20,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Slovenya,0,12,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Somali,0,2,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Sri Lanka,0,1,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Suriye,0,9,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Suudi Arabistan,0,5,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Şili,0,5,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Tacikistan,0,6,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Tayland,0,0,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Tayvan,0,2,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Trinidad ve Tobago,0,1,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Tunus,0,4,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Türkiye,27656,0,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Türkmenistan,0,7,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Ukrayna,0,34,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Ürdün,0,9,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Vatikan,0,2,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Venezuela,0,6,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Yeni Zelanda,0,2,0,0
2010,OCAK,Ankara,Esenboğa (H),Hava,Hava,Yunanistan,0,7,0,0
2010,OCAK,Antalya,Antalya Merkez (D),Deniz,Deniz,Filipinler,0,4,0,0
2010,OCAK,Antalya,Antalya Merkez (D),Deniz,Deniz,Fransa,0,0,0,0
2010,OCAK,Antalya,Antalya Merkez (D),Deniz,Deniz,Hollanda,0,0,0,0
2010,OCAK,Antalya,Antalya Merkez (D),Deniz,Deniz,İngiltere (Birleşik Krallık),0,0,0,0
2010,OCAK,Antalya,Antalya Merkez (D),Deniz,Deniz,Karadağ,0,1,0,0
2010,OCAK,Antalya,Antalya Merkez (D),Deniz,Deniz,Rusya Fed.,0,4,0,0
2010,OCAK,Antalya,Antalya Merkez (D),Deniz,Deniz,Suriye,0,12,0,0
2010,OCAK,Antalya,Antalya Merkez (D),Deniz,Deniz,Türkiye,82,0,0,0
2010,OCAK,Antalya,Antalya Merkez (D),Deniz,Deniz,Ukrayna,0,1,0,0
2010,OCAK,Antalya,Antalya Merkez (D),Deniz,Deniz,Yunanistan,0,3,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Afganistan,0,20,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Almanya,0,67486,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Amerika Birleşik Devletleri,0,224,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Angola,0,2,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Arjantin,0,34,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Arnavutluk,0,16,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Avustralya,0,46,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Avusturya,0,5829,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Azerbaycan,0,110,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Bangladeş,0,1,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Belçika,0,2893,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Belize,0,1,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Beyaz Rusya (Belarus),0,145,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Birleşik Arap Emirlikleri,0,4,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Birleşmiş Milletler,0,63,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Bolivya,0,3,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Bosna Hersek,0,105,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Brezilya,0,138,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Bulgaristan,0,105,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Burundi,0,1,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Cezayir,0,36,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Çek Cumhuriyeti (Çekya),0,371,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Çin Halk Cumhuriyeti,0,50,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Danimarka,0,1201,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Dominika,0,6,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Dominik Cumhuriyeti,0,1,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Ekvador,0,7,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,El Salvador,0,2,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Endonezya,0,5,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Eritre,0,4,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Ermenistan,0,53,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Estonya,0,17,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Etiyopya (Habeşistan),0,3,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Fas,0,120,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Filipinler,0,17,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Filistin,0,2,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Finlandiya,0,56,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Fransa,0,5674,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Gabon,0,2,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Gambiya,0,1,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Gana,0,12,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Güney Afrika Cumhuriyeti,0,12,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Güney Kıbrıs Rum Kesimi,0,1,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Güney Kore,0,80,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Gürcistan,0,36,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Hırvatistan,0,324,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Hindistan,0,15,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Hollanda,0,4873,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Honduras,0,2,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Irak,0,8,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,İngiltere (Birleşik Krallık),0,4207,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,İran,0,68,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,İrlanda,0,78,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,İspanya,0,416,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,İsrail,0,5457,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,İsveç,0,974,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,İsviçre,0,1838,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,İtalya,0,392,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,İzlanda,0,3,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Jamaika,0,0,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Japonya,0,31,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Kamerun,0,15,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Kanada,0,39,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Karadağ,0,109,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Kazakistan,0,161,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Kenya,0,1,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Kırgızistan,0,76,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Kolombiya,0,8,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Kongo Cumhuriyeti,0,8,0,0
2010,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Kosova,0,32,0,0
