Yıl,Ay,Şehir,Sınır Kapısı,Sınır Kapısı Tipi,Araç Tipi,Milliyet,Gelen Vatandaş Turist,Gelen Yabancı Turist,Günübirlikçi Vatandaş,Günübirlikçi Yabancı
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,İngiltere (Birleşik Krallık),0,322,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,İran,0,8,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,İrlanda,0,7,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,İspanya,0,16,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,İsrail,0,14,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,İsveç,0,35,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,İsviçre,0,47,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,İtalya,0,46,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,İzlanda,0,0,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Japonya,0,8,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Kanada,0,4,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Kazakistan,0,7,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Kırgızistan,0,4,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Kongo Cumhuriyeti,0,0,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Kuveyt,0,0,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Kuzey Kıbrıs Türk Cumhuriyeti,0,781,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Kuzey Kore,0,28,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Kuzey Makedonya Cumhuriyeti,0,1,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Lesoto,0,0,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Liberya,0,0,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Libya,0,3,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Lihtenştayn,0,1,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Litvanya,0,2,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Lübnan,0,18,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Lüksemburg,0,2,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Macaristan,0,10,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Meksika,0,1,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Mısır,0,4,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Milliyetsiz (Haymatlos),0,12,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Moğolistan,0,1,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Moldova,0,10,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Norveç,0,1,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Özbekistan,0,1,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Pakistan,0,6,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Polonya,0,11,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Portekiz,0,2,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Romanya,0,1,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Rusya Fed.,0,39,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Sırbistan,0,1,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Slovakya,0,3,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Sudan,0,1,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Suriye,0,70,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Suudi Arabistan,0,12,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Tayland,0,1,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Tayvan,0,1,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Tunus,0,3,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Türkiye,17997,0,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Türkmenistan,0,2,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Ukrayna,0,27,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Ürdün,0,69,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Yeni Zelanda,0,2,0,0
2005,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Yunanistan,0,18,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Afganistan,0,9,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Almanya,0,4,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Arnavutluk,0,0,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Avustralya,0,4,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Avusturya,0,0,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Azerbaycan,0,717,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Belçika,0,11,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Bosna Hersek,0,3,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Brezilya,0,0,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Bulgaristan,0,169,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Burundi,0,0,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Çek Cumhuriyeti (Çekya),0,0,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Çin Halk Cumhuriyeti,0,1,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Danimarka,0,0,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Finlandiya,0,0,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Fransa,0,3,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Güney Kore,0,63,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Gürcistan,0,16,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Hırvatistan,0,1,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Hollanda,0,1,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Irak,0,1,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,İngiltere (Birleşik Krallık),0,2,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,İran,0,12891,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,İrlanda,0,1,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,İspanya,0,1,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,İsveç,0,1,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,İsviçre,0,1,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,İtalya,0,0,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Japonya,0,19,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Kanada,0,2,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Kazakistan,0,80,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Kırgızistan,0,3973,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Kiribati (Gilbert Adaları),0,3,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Kuzey Kıbrıs Türk Cumhuriyeti,0,0,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Kuzey Makedonya Cumhuriyeti,0,13,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Lihtenştayn,0,0,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Macaristan,0,2,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Malezya,0,0,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Milliyetsiz (Haymatlos),0,1,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Moldova,0,0,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Norveç,0,0,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Özbekistan,0,38,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Pakistan,0,0,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Polonya,0,1,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Romanya,0,8,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Rusya Fed.,0,5286,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Sırbistan,0,1,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Slovakya,0,0,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Suriye,0,36,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Tacikistan,0,27,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Tunus,0,0,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Türkiye,13359,0,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Türkmenistan,0,7,0,0
2005,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Yeni Zelanda,0,0,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Afganistan,0,6,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Almanya,0,5030,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Amerika Birleşik Devletleri,0,871,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Arjantin,0,12,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Arnavutluk,0,97,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Avustralya,0,154,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Avusturya,0,1304,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Azerbaycan,0,370,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Bangladeş,0,0,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Belçika,0,593,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Beyaz Rusya (Belarus),0,13,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Birleşik Arap Emirlikleri,0,2,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Birleşmiş Milletler,0,50,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Bosna Hersek,0,51,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Brezilya,0,24,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Bulgaristan,0,77,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Cezayir,0,29,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Çek Cumhuriyeti (Çekya),0,74,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Çin Halk Cumhuriyeti,0,83,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Danimarka,0,314,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,El Salvador,0,1,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Endonezya,0,13,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Ermenistan,0,2,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Estonya,0,7,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Etiyopya (Habeşistan),0,1,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Fas,0,13,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Filipinler,0,7,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Filistin,0,3,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Finlandiya,0,88,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Fransa,0,918,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Gana,0,2,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Gine,0,1,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Güney Afrika Cumhuriyeti,0,9,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Gürcistan,0,23,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Hırvatistan,0,26,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Hindistan,0,38,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Hollanda,0,1653,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Irak,0,80,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,İngiltere (Birleşik Krallık),0,768,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,İran,0,400,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,İrlanda,0,25,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,İspanya,0,214,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,İsrail,0,258,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,İsveç,0,415,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,İsviçre,0,147,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,İtalya,0,338,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,İzlanda,0,5,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Japonya,0,419,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Kamerun,0,2,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Kanada,0,142,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Kazakistan,0,93,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Kırgızistan,0,35,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Kolombiya,0,6,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Kongo Cumhuriyeti,0,1,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Kuveyt,0,33,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Kuzey Kıbrıs Türk Cumhuriyeti,0,1463,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Kuzey Kore,0,132,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Kuzey Makedonya Cumhuriyeti,0,34,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Küba,0,2,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Letonya,0,9,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Liberya,0,1,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Libya,0,31,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Lihtenştayn,0,8,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Litvanya,0,10,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Lübnan,0,26,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Lüksemburg,0,3,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Macaristan,0,111,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Maldivler,0,0,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Malezya,0,5,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Malta,0,2,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Meksika,0,7,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Mısır,0,46,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Milliyetsiz (Haymatlos),0,19,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Moğolistan,0,4,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Moldova,0,62,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Moritanya,0,16,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Nijerya,0,6,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Norveç,0,151,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Özbekistan,0,15,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Pakistan,0,14,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Polonya,0,54,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Portekiz,0,32,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Romanya,0,60,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Rusya Fed.,0,238,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Sırbistan,0,16,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Singapur,0,7,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Slovakya,0,36,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Slovenya,0,3,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Sudan,0,10,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Suriye,0,29,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Suudi Arabistan,0,84,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Şili,0,5,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Tacikistan,0,2,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Tayland,0,5,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Tayvan,0,4,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Tunus,0,11,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Türkiye,41881,0,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Türkmenistan,0,16,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Ukrayna,0,208,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Ürdün,0,110,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Venezuela,0,13,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Vietnam,0,1,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Yeni Zelanda,0,13,0,0
2005,OCAK,Ankara,Esenboğa (H),Hava,Hava,Yunanistan,0,84,0,0
2005,OCAK,Ankara,Etimesgut (H),Hava,Hava,Afganistan,0,8,0,0
2005,OCAK,Ankara,Etimesgut (H),Hava,Hava,Amerika Birleşik Devletleri,0,9,0,0
2005,OCAK,Ankara,Etimesgut (H),Hava,Hava,Azerbaycan,0,42,0,0
2005,OCAK,Ankara,Etimesgut (H),Hava,Hava,Bosna Hersek,0,11,0,0
2005,OCAK,Ankara,Etimesgut (H),Hava,Hava,Gürcistan,0,69,0,0
2005,OCAK,Ankara,Etimesgut (H),Hava,Hava,İsrail,0,0,0,0
2005,OCAK,Ankara,Etimesgut (H),Hava,Hava,Kuzey Kıbrıs Türk Cumhuriyeti,0,1,0,0
2005,OCAK,Ankara,Etimesgut (H),Hava,Hava,Türkiye,475,0,0,0
2005,OCAK,Antalya,Antalya Merkez (D),Deniz,Deniz,Almanya,0,2,0,0
2005,OCAK,Antalya,Antalya Merkez (D),Deniz,Deniz,Avusturya,0,0,0,0
2005,OCAK,Antalya,Antalya Merkez (D),Deniz,Deniz,Azerbaycan,0,3,0,0
2005,OCAK,Antalya,Antalya Merkez (D),Deniz,Deniz,İtalya,0,0,0,0
2005,OCAK,Antalya,Antalya Merkez (D),Deniz,Deniz,Romanya,0,1,0,0
2005,OCAK,Antalya,Antalya Merkez (D),Deniz,Deniz,Rusya Fed.,0,1,0,0
2005,OCAK,Antalya,Antalya Merkez (D),Deniz,Deniz,Türkiye,91,0,0,0
2005,OCAK,Antalya,Antalya Merkez (D),Deniz,Deniz,Ukrayna,0,4,0,0
2005,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Afganistan,0,14,0,0
2005,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Almanya,0,89095,0,0
2005,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Amerika Birleşik Devletleri,0,427,0,0
2005,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Andorra,0,1,0,0
2005,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Angola,0,1,0,0
2005,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Arjantin,0,30,0,0
2005,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Arnavutluk,0,47,0,0
2005,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Avustralya,0,66,0,0
2005,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Avusturya,0,5276,0,0
2005,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Azerbaycan,0,232,0,0
2005,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Bangladeş,0,2,0,0
2005,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Barbados,0,1,0,0
2005,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Belçika,0,3820,0,0
2005,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Beyaz Rusya (Belarus),0,221,0,0
2005,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Birleşik Arap Emirlikleri,0,3,0,0
2005,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Birleşmiş Milletler,0,7,0,0
2005,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Bolivya,0,7,0,0
2005,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Bosna Hersek,0,149,0,0
2005,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Brezilya,0,102,0,0
2005,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Brunei,0,4,0,0
2005,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Bulgaristan,0,184,0,0
2005,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Cezayir,0,30,0,0
2005,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Çek Cumhuriyeti (Çekya),0,177,0,0
2005,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Çin Halk Cumhuriyeti,0,64,0,0
