Yıl,Ay,Şehir,Sınır Kapısı,Sınır Kapısı Tipi,Araç Tipi,Milliyet,Gelen Vatandaş Turist,Gelen Yabancı Turist,Günübirlikçi Vatandaş,Günübirlikçi Yabancı
2003,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Moldova,0,0,0,0
2003,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Pakistan,0,18,0,0
2003,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Polonya,0,1,0,0
2003,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Romanya,0,0,0,0
2003,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Rusya Fed.,0,0,0,0
2003,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Sırbistan,0,0,0,0
2003,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Sudan,0,4,0,0
2003,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Suriye,0,10,0,0
2003,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Suudi Arabistan,0,4,0,0
2003,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Tunus,0,0,0,0
2003,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Türkiye,2791,0,0,0
2003,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Ukrayna,0,1,0,0
2003,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Ürdün,0,58,0,0
2003,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Yemen,0,1,0,0
2003,OCAK,Adana,Şakirpaşa (H),Hava,Hava,Yunanistan,0,2,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Afganistan,0,31,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Almanya,0,4,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Amerika Birleşik Devletleri,0,1,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Arjantin,0,0,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Avustralya,0,1,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Avusturya,0,1,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Azerbaycan,0,21,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Belçika,0,0,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Bosna Hersek,0,0,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Brezilya,0,3,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Bulgaristan,0,129,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Cezayir,0,1,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Çek Cumhuriyeti (Çekya),0,1,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Çin Halk Cumhuriyeti,0,20,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Danimarka,0,0,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Ermenistan,0,7,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Finlandiya,0,1,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Fransa,0,1,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Güney Kore,0,3,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Gürcistan,0,0,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Hollanda,0,3,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Irak,0,0,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,İngiltere (Birleşik Krallık),0,2,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,İran,0,5369,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,İrlanda,0,1,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,İspanya,0,2,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,İsveç,0,4,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,İsviçre,0,3,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,İtalya,0,2,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Japonya,0,17,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Kanada,0,1,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Kazakistan,0,1,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Kırgızistan,0,155,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Lübnan,0,0,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Macaristan,0,6,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Malezya,0,1,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Norveç,0,1,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Özbekistan,0,0,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Pakistan,0,4,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Polonya,0,0,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Romanya,0,6,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Rusya Fed.,0,1368,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Slovakya,0,2,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Slovenya,0,1,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Tacikistan,0,0,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Tunus,0,3,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Türkiye,15235,0,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Türkmenistan,0,12,0,0
2003,OCAK,Ağrı,Gürbulak (K),Kara,Kara,Yemen,0,0,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Afganistan,0,2,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Almanya,0,2344,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Amerika Birleşik Devletleri,0,681,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Arjantin,0,5,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Arnavutluk,0,2,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Avustralya,0,17,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Avusturya,0,488,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Azerbaycan,0,147,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Bahreyn,0,0,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Bangladeş,0,2,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Belçika,0,194,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Beyaz Rusya (Belarus),0,0,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Birleşik Arap Emirlikleri,0,0,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Bosna Hersek,0,3,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Brezilya,0,4,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Brunei,0,0,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Bulgaristan,0,14,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Cezayir,0,0,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Çek Cumhuriyeti (Çekya),0,8,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Çin Halk Cumhuriyeti,0,13,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Danimarka,0,63,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Ekvador,0,2,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Endonezya,0,0,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Ermenistan,0,1,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Estonya,0,29,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Etiyopya (Habeşistan),0,3,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Fas,0,4,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Filipinler,0,2,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Filistin,0,2,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Finlandiya,0,31,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Fransa,0,431,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Gana,0,1,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Güney Afrika Cumhuriyeti,0,3,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Güney Kıbrıs Rum Kesimi,0,0,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Güney Kore,0,8,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Gürcistan,0,3,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Hırvatistan,0,0,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Hindistan,0,17,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Hollanda,0,555,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Irak,0,22,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,İngiltere (Birleşik Krallık),0,215,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,İran,0,150,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,İrlanda,0,9,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,İspanya,0,101,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,İsrail,0,4,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,İsveç,0,134,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,İsviçre,0,20,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,İtalya,0,194,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Japonya,0,154,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Kamerun,0,0,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Kanada,0,69,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Katar,0,0,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Kazakistan,0,2,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Kenya,0,1,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Kırgızistan,0,5,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Kolombiya,0,1,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Kongo Cumhuriyeti,0,0,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Kuveyt,0,0,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Kuzey Kıbrıs Türk Cumhuriyeti,0,872,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Kuzey Makedonya Cumhuriyeti,0,1,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Küba,0,0,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Libya,0,4,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Lihtenştayn,0,0,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Litvanya,0,1,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Lübnan,0,2,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Lüksemburg,0,2,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Macaristan,0,4,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Malezya,0,0,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Mauritius,0,0,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Meksika,0,4,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Mısır,0,1,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Milliyetsiz (Haymatlos),0,7,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Moğolistan,0,0,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Moldova,0,0,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Monako,0,33,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Myanmar (Burma),0,0,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Nepal,0,0,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Nijerya,0,3,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Norveç,0,79,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Özbekistan,0,0,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Pakistan,0,0,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Polonya,0,25,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Portekiz,0,12,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Romanya,0,2,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Rusya Fed.,0,41,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Senegal,0,1,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Sırbistan,0,6,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Singapur,0,1,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Slovakya,0,6,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Slovenya,0,3,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Sudan,0,1,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Suriye,0,20,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Suudi Arabistan,0,2,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Şili,0,4,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Tanzanya,0,2,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Tayland,0,0,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Tayvan,0,6,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Tunus,0,5,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Türkiye,16354,0,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Türkmenistan,0,0,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Ukrayna,0,6,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Ürdün,0,22,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Vatikan,0,0,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Yemen,0,1,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Yeni Zelanda,0,11,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Yeşil Burun Adaları (Cape Verde),0,1,0,0
2003,OCAK,Ankara,Esenboğa (H),Hava,Hava,Yunanistan,0,49,0,0
2003,OCAK,Antalya,Antalya Merkez (D),Deniz,Deniz,Avustralya,0,1,0,0
2003,OCAK,Antalya,Antalya Merkez (D),Deniz,Deniz,Filipinler,0,1,0,0
2003,OCAK,Antalya,Antalya Merkez (D),Deniz,Deniz,Hindistan,0,1,0,0
2003,OCAK,Antalya,Antalya Merkez (D),Deniz,Deniz,İngiltere (Birleşik Krallık),0,1,0,0
2003,OCAK,Antalya,Antalya Merkez (D),Deniz,Deniz,Mısır,0,2,0,0
2003,OCAK,Antalya,Antalya Merkez (D),Deniz,Deniz,Türkiye,56,0,0,0
2003,OCAK,Antalya,Antalya Merkez (D),Deniz,Deniz,Ukrayna,0,1,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Afganistan,0,1,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Almanya,0,72439,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Amerika Birleşik Devletleri,0,157,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Angola,0,1,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Arjantin,0,16,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Arnavutluk,0,4,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Avustralya,0,29,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Avusturya,0,5276,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Azerbaycan,0,7,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Bangladeş,0,1,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Belçika,0,3302,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Beyaz Rusya (Belarus),0,46,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Birleşik Arap Emirlikleri,0,0,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Bosna Hersek,0,67,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Brezilya,0,60,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Bulgaristan,0,150,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Cezayir,0,15,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Çek Cumhuriyeti (Çekya),0,158,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Çin Halk Cumhuriyeti,0,8,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Danimarka,0,718,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Demokratik Kongo Cumhuriyeti (Zaire),0,1,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Dominika,0,3,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Ekvador,0,0,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Endonezya,0,17,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Ermenistan,0,3,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Estonya,0,2,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Etiyopya (Habeşistan),0,2,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Fas,0,71,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Fildişi Sahilleri (Cote d’Ivoire),0,0,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Filipinler,0,204,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Filistin,0,13,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Finlandiya,0,22,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Fransa,0,3832,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Gambiya,0,2,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Gana,0,6,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Gine,0,0,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Güney Afrika Cumhuriyeti,0,13,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Güney Kore,0,46,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Gürcistan,0,16,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Hırvatistan,0,198,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Hindistan,0,4,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Hollanda,0,4845,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Honduras,0,1,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,İngiltere (Birleşik Krallık),0,3226,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,İran,0,96,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,İrlanda,0,39,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,İspanya,0,80,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,İsrail,0,2424,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,İsveç,0,102,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,İsviçre,0,1142,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,İtalya,0,287,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,İzlanda,0,5,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Jamaika,0,1,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Japonya,0,13,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Kamerun,0,10,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Kanada,0,33,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Katar,0,1,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Kazakistan,0,16,0,0
2003,OCAK,Antalya,Antalya Merkez (H),Hava,Hava,Kenya,0,5,0,0
